STAID,Name,Station,GaugeLon,GaugeLat,Elev,Continents,Main_climates,Lat_centroid,Lon_centroid,Area,Area_shp,Nested,dLength,dStart,dEnd,DMiss,Q_mean,Flow_mm_yr,P_yr,PET_yr,AI,QP,AI_Basin_ATLAS,Source,FileName,WB_QC,Area_Bias_QC,Data_QC,AI_QC,LAI_multiyr_mean,LAI_trend,LAI_rr,LAI_p,GDAT,GRanD,LC_change_max_abs,dLength_Valid,dStart_1980,dEnd_1980,dLength_Valid_1980,Q_mean_1980,DMiss_1980,dLength_Valid_M,Q_mean_M,DMiss_M,dLength_Valid_M1980,Q_mean_M1980,DMiss_M1980,dStart_M,dEnd_M,dStart_M1980,dEnd_M1980,Region,dor_pc_pva,ire_pc_sse,Trend_group,Annual_group,MainClimates,Area_final
58425000,CAMELS-BR_58425000,moreli_(parada_moreli),-43.0075,-22.1925,998.753862,South America,C,-22.2871017,-42.88068501,908.3255,910.015254,58974000,25998,1947/9/25,2018/12/31,0.001267719,18.86695704,658.8881823,944.2116837,699.155153,1.35050379,0.69781829,1.152105263,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58425000.csv,1,1,1,1,3.483655747,0.004440273,0.150226013,0.021420689,,,4.377027756,25998,1980/1/1,2018/12/31,14212,18.87668041,0.002316602,25745,18.97618419,0.0109869,14194,18.89374574,0.003580204,1947/9/25,2018/12/31,1980/1/1,2018/12/31,SES,0,5.736842105,TRUE,TRUE,warm temperate,908.3255
58516500,CAMELS-BR_58516500,fazenda_santo_antonio,-43.4439,-21.8592,891.9392814,South America,C,-21.80527285,-43.76529417,2244.641,2250.941046,58974000,31598,1931/1/1,2018/12/31,0.016924896,49.05484543,689.6220673,706.7350864,617.3662516,1.144758212,0.975785808,1.063513514,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58516500.csv,1,1,1,1,2.378498834,0.006475381,0.40407518,4.07E-05,0.45220983,,0.102276305,31598,1980/1/1,2018/12/31,14206,45.22407293,0.002737803,31175,49.35197941,0.030085247,14180,45.26061791,0.004563005,1931/1/1,2018/12/31,1980/1/1,2018/12/31,SES,46.56756757,0.027027027,TRUE,TRUE,warm temperate,2244.641
58520000,CAMELS-BR_58520000,sobraji,-43.3744,-21.9667,842.944312,South America,C,-21.75836881,-43.64685452,3665.553,3680.39258,58974000,28616,1930/6/27,2018/12/31,0.114877822,72.85504728,631.3648845,788.5035937,687.7981851,1.14641709,0.800712755,1.060961538,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58520000.csv,1,1,1,1,2.116789933,0.005640351,0.380818808,7.86E-05,0.3210472,6.61106617,0.811426566,28616,1980/1/1,2018/12/31,14185,71.51764343,0.004212004,28572,72.87675154,0.116238788,14154,71.51861552,0.006388206,1930/6/27,2018/12/31,1980/1/1,2018/12/31,SES,58.38461538,0.134615385,TRUE,TRUE,warm temperate,3665.553
58573000,CAMELS-BR_58573000,pentagna,-43.7525,-22.1569,645.2118974,South America,C,-22.25734705,-43.87543537,266.3103,265.8738877,58974000,18499,1968/1/1,2018/9/30,0.001996116,4.378561868,527.0320701,1127.283617,1041.868084,1.081983059,0.467523933,0.9975,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58573000.csv,1,1,1,1,1.974669924,0.000645053,0.00329662,0.743204264,,,1.77456622,18499,1980/1/1,2018/9/30,14116,4.465986469,0.002614287,15198,4.77579142,0.179860774,11653,4.872442118,0.176350014,1968/1/1,2018/9/25,1980/1/1,2018/9/25,SES,0,0,TRUE,TRUE,warm temperate,266.3103
58610000,CAMELS-BR_58610000,estevao_pinto,-43.0414,-21.8964,644.1394167,South America,C,-21.76539836,-43.0677971,744.7566,746.8554727,58974000,31710,1931/9/20,2018/12/31,0.005332497,14.36533062,613.9951701,685.6986336,601.4779514,1.140022892,0.895430062,0.971363636,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58610000.csv,1,1,1,1,1.775486322,0.003643173,0.205537534,0.006235352,,,6.730508119,31710,1980/1/1,2018/12/31,14075,13.72574458,0.011934012,31103,14.51944427,0.024372647,14003,13.76775662,0.016988417,1931/9/20,2018/12/31,1980/1/1,2018/12/31,SES,76.81818182,0.363636364,TRUE,TRUE,warm temperate,744.7566
58645000,CAMELS-BR_58645000,sumidouro,-42.6775,-22.0497,897.3154949,South America,C,-22.14361937,-42.6762742,290.8781,291.3846864,58974000,24536,1951/10/29,2018/12/31,0,6.100779263,662.3900737,919.8345479,758.6833606,1.212409018,0.720118716,1.102222222,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58645000.csv,1,1,1,1,2.318233335,-0.000686107,0.006799244,0.637703461,,,0.399355993,24536,1980/1/1,2018/12/31,14245,6.465777325,0,21974,6.423539774,0.104417998,12797,6.808047277,0.101649702,1951/10/29,2018/12/31,1980/1/1,2018/12/31,SES,0,7.888888889,TRUE,TRUE,warm temperate,290.8781
58658000,CAMELS-BR_58658000,volta_grande,-42.5397,-21.7675,455.4125085,South America,A,-21.72594032,-42.71840556,332.7155,333.9683711,58974000,20540,1962/7/7,2018/12/31,0.004459093,5.316521422,518.8265535,1014.614783,959.3371647,1.057620637,0.511353237,0.87,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58658000.csv,1,1,1,1,1.833408512,0.001488889,0.028078872,0.335966212,,,14.94489233,20540,1980/1/1,2018/12/31,14153,5.281921995,0.006458406,17178,5.716463209,0.16664241,11888,5.655876851,0.165402977,1962/7/26,2018/12/31,1980/1/2,2018/12/31,SES,42.09090909,0.181818182,TRUE,TRUE,equatorial,332.7155
58670002,CAMELS-BR_58670002,fazenda_da_barra_(pirapetinga),-42.3428,-21.6581,347.2598272,South America,A,-21.62973102,-42.54713921,581.1687,581.498007,58974000,21164,1960/6/8,2018/12/31,0.01061194,7.070919958,388.2521184,954.9880518,976.027309,0.978443987,0.406551807,0.804,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58670002.csv,1,1,1,1,1.768512674,-0.000304046,0.001243266,0.840630264,,,12.85545715,21164,1980/1/1,2018/12/31,14151,6.979160625,0.006598807,18909,7.470773653,0.116030106,13036,7.243219776,0.084871885,1960/6/8,2018/12/31,1980/1/1,2018/12/31,SES,60.93333333,0.466666667,TRUE,TRUE,equatorial,581.1687
58710000,CAMELS-BR_58710000,usina_ituere,-43.1992,-21.305,719.6077076,South America,C,-21.24592411,-43.40852311,790.7779,791.0788997,58974000,32022,1929/1/1,2018/12/31,0.025857873,17.5644971,684.2199243,707.9259733,620.1618071,1.141518173,0.966513379,0.985714286,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58710000.csv,1,1,1,1,1.781451213,0.007247611,0.522266576,9.47E-07,0.018759264,,2.949827711,32022,1980/1/1,2018/12/31,14243,16.95832893,0.0001404,31307,17.72160641,0.047608907,13918,17.08491234,0.022955423,1929/1/1,2018/12/31,1980/1/1,2018/12/31,SES,0,0.071428571,TRUE,TRUE,warm temperate,790.7779
58730001,CAMELS-BR_58730001,guarani,-43.0503,-21.3556,671.5756107,South America,C,-21.27425198,-43.33121914,1655.384,1658.592099,58974000,29189,1934/1/1,2018/12/31,0.059814469,34.28163541,658.6311663,725.8583706,643.7864697,1.127483109,0.907382477,0.963666667,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58730001.csv,1,1,1,1,1.764368798,0.006382381,0.486632124,3.20E-06,0.009309471,,4.86587246,29189,1980/1/1,2018/12/31,14123,33.47904879,0.008564409,28930,34.43013616,0.068156928,14023,33.62620616,0.015584416,1934/1/1,2018/12/31,1980/1/1,2018/12/31,SES,0,0.5,TRUE,TRUE,warm temperate,1655.384
58735000,CAMELS-BR_58735000,astolfo_dutra,-42.8619,-21.3069,601.331916,South America,C,-21.27188917,-43.23287464,2355.084,2360.328619,58974000,31725,1931/12/23,2018/12/31,0.001919084,42.9133431,578.0554037,670.3317811,621.6662301,1.078282443,0.862342231,0.940540541,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58735000.csv,1,1,1,1,1.714662488,0.005509529,0.422195667,2.40E-05,4.27176604,,5.4614663,31725,1980/1/1,2018/12/31,14184,39.40592844,0.004282204,31529,42.97943138,0.008085321,14163,39.44177681,0.005756406,1931/12/23,2018/12/31,1980/1/1,2018/12/31,SES,0,0.648648649,TRUE,TRUE,warm temperate,2355.084
58770000,CAMELS-BR_58770000,cataguases,-42.6964,-21.3894,559.1004604,South America,C,-21.30713823,-43.10169657,5914.664,5928.766233,58974000,32301,1930/7/22,2018/12/31,0.00012382,97.60319238,524.8394472,652.8578761,614.236939,1.062876285,0.803910723,0.92369863,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58770000.csv,1,1,1,1,1.717158012,0.004255706,0.289930166,0.000847628,5.72096932,,4.739460988,32301,1980/1/1,2018/12/31,14241,90.56023783,0.0002808,31603,98.58531114,0.021730382,14241,90.56023783,0.0002808,1930/7/22,2018/12/31,1980/1/1,2018/12/31,SES,26.16438356,0.739726027,TRUE,TRUE,warm temperate,5914.664
58825000,CAMELS-BR_58825000,ponte_estrada_dona_mariana,-42.5714,-22.2189,1201.78923,South America,C,-22.29546876,-42.6481162,223.6788,223.7744859,58974000,19223,1965/11/24,2018/11/30,0.007332817,7.834729803,1099.805491,1181.434099,899.6764029,1.31317671,0.930907184,1.161428571,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58825000.csv,1,1,1,1,3.671194529,0.006899406,0.144527463,0.024274584,,,1.744346256,19223,1980/1/1,2018/11/30,14072,8.140275156,0.009990151,18423,8.030607339,0.048644462,13557,8.3196289,0.046222035,1965/11/24,2018/11/30,1980/1/1,2018/11/30,SES,0,4.142857143,TRUE,TRUE,warm temperate,223.6788
58846000,CAMELS-BR_58846000,manuel_de_morais,-42.1344,-22.0242,881.9696905,South America,C,-22.20667709,-42.40487031,1360.575,1361.582908,58974000,20942,1944/3/1,2018/10/31,0.232134345,26.14903309,606.3346018,1043.739161,902.8166133,1.156092108,0.580925412,1.07,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58846000.csv,1,1,1,1,2.696601957,0.006417953,0.218845666,0.004599817,0.84246131,,1.997826252,20942,1980/1/1,2018/10/31,14184,26.19284349,0,20862,26.21593529,0.235067649,14126,26.26852237,0.004089114,1944/3/1,2018/10/31,1980/1/1,2018/10/31,SES,55.2173913,3.47826087,TRUE,TRUE,warm temperate,1360.575
58850000,CAMELS-BR_58850000,pimentel,-41.9383,-21.77,777.3026333,South America,C,-22.13226515,-42.307161,1810.393,1809.006965,58974000,18655,1967/9/1,2018/12/30,0.005013601,30.4960461,540.4753852,1112.565775,997.3347874,1.115538923,0.485791849,1.021935484,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58850000.csv,1,1,1,1,2.684271084,0.005433439,0.177337743,0.01176034,5.184507653,,1.376877659,18655,1980/1/1,2018/12/30,14150,31.09178141,0.00659927,18562,30.58634985,0.009973865,14059,31.21144932,0.012987925,1967/9/1,2018/12/30,1980/1/1,2018/12/30,SES,40.96774194,2.935483871,TRUE,TRUE,warm temperate,1810.393
58870000,CAMELS-BR_58870000,barra_do_rio_negro,-41.9547,-21.7289,446.8460296,South America,A,-21.9557284,-42.29520545,1124.225,1125.724979,58974000,19030,1966/7/26,2018/10/31,0.003195223,10.29526174,293.1984432,1022.463305,1030.480109,0.992220322,0.286756935,0.923846154,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58870000.csv,1,1,1,1,1.986877994,0.000294907,0.000867984,0.866580685,3.017556346,,3.618332487,19030,1980/1/1,2018/10/31,14123,10.34075529,0.00430062,18652,10.40433659,0.022995129,13860,10.44016638,0.02284264,1966/7/26,2018/10/31,1980/1/1,2018/10/31,SES,45.26923077,3.846153846,TRUE,TRUE,equatorial,1124.225
58916000,CAMELS-BR_58916000,bicuiba,-42.3011,-20.7728,942.6701661,South America,C,-20.68434543,-42.344786,401.0906,402.2755527,58974000,20548,1962/7/12,2018/10/30,0.000826647,9.836330397,784.9312489,986.7582923,904.1922511,1.091314697,0.795464558,0.895454545,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58916000.csv,1,1,1,1,2.169315329,0.009453519,0.464937022,6.47E-06,,,2.114999578,20548,1980/1/1,2018/10/30,14166,9.874242976,0.001198618,19971,10.01913349,0.028884026,13725,10.08331155,0.032292181,1962/7/12,2018/10/30,1980/1/1,2018/10/30,SES,0,0,TRUE,TRUE,warm temperate,401.0906
58917000,CAMELS-BR_58917000,jussara,-42.3483,-20.9111,865.5612975,South America,C,-20.74669145,-42.35150376,748.9634,751.5851713,58974000,19776,1964/8/24,2018/10/31,0.000808407,18.18041884,769.8775301,1038.109548,948.4493355,1.094533476,0.741614921,0.88375,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58917000.csv,1,1,1,1,2.149441513,0.005771232,0.303563821,0.000603661,,,2.85786268,19776,1980/1/1,2018/10/31,14168,17.44739667,0.001128032,19500,18.35205759,0.014753436,13960,17.62057808,0.015792442,1964/8/24,2018/10/31,1980/1/1,2018/10/31,SES,0,0,TRUE,TRUE,warm temperate,748.9634
58920000,CAMELS-BR_58920000,patrocinio_do_muriae,-42.2144,-21.1506,595.2298565,South America,A,-20.99846032,-42.40883814,2643.124,2652.238915,58974000,32934,1928/12/1,2019/1/31,0,47.35643016,564.7180191,632.0939575,604.409755,1.045803699,0.893408349,0.834146341,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58920000.csv,1,1,1,1,1.810567432,0.003275934,0.160989794,0.016899697,1.536761121,,4.047153684,32934,1980/1/1,2019/1/31,14276,45.94709933,0,32270,47.96216343,0.020161535,14240,46.04714607,0.002521715,1928/12/1,2019/1/31,1980/1/1,2019/1/31,SES,0,0.707317073,TRUE,TRUE,equatorial,2643.124
58930000,CAMELS-BR_58930000,carangola,-42.0239,-20.74,845.7676183,South America,C,-20.62380756,-42.14743171,770.9908,772.6738131,58974000,30681,1935/1/1,2018/12/31,0,12.60446938,515.9164063,649.931942,620.5352372,1.047373143,0.793800663,0.863125,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58930000.csv,1,1,1,1,1.897217764,0.007676299,0.4692445,5.64E-06,0.031425448,,2.506947654,30681,1980/1/1,2018/12/31,14245,12.58448003,0,29415,12.98356039,0.041263323,13651,12.98818116,0.041698842,1935/1/1,2018/12/31,1980/1/1,2018/12/31,SES,0,0,TRUE,TRUE,warm temperate,770.9908
58934000,CAMELS-BR_58934000,porciuncula,-42.0372,-20.9633,723.9127024,South America,C,-20.71437939,-42.10718153,1339.188,1344.225846,58974000,29896,1928/11/22,2018/9/30,0.089092017,20.67846665,485.380967,565.9468135,548.0279898,1.032696913,0.857644138,0.839166667,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58934000.csv,1,1,1,1,1.895985515,0.007576131,0.472923975,5.01E-06,0.01959643,,2.148563615,29896,1984/10/1,2018/9/30,12418,19.9614847,0,28822,21.1508558,0.121815966,11862,20.62429262,0.044773716,1928/11/22,2018/9/30,1984/10/1,2018/9/30,SES,0,0.083333333,TRUE,TRUE,warm temperate,1339.188
58940000,CAMELS-BR_58940000,itaperuna,-41.8922,-21.2072,548.5646445,South America,C,-20.96331026,-42.22727955,5776.853,5798.474094,58974000,31014,1934/1/1,2019/1/31,0.002027223,84.06346331,462.2261117,637.3260948,633.8442833,1.005493166,0.725258412,0.818472222,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58940000.csv,1,1,1,1,1.811549432,0.00398305,0.211738364,0.005413538,0.863803226,,3.669296013,31014,1980/1/1,2019/1/31,14213,80.5009257,0.004413001,30915,84.23147779,0.005212858,14185,80.65274473,0.006374335,1934/1/1,2019/1/31,1980/1/1,2019/1/31,SES,0,0.611111111,TRUE,TRUE,warm temperate,5776.853
58960000,CAMELS-BR_58960000,cardoso_moreira_-_rv,-41.6167,-21.4872,477.5461807,South America,A,-21.03997673,-42.14334951,7169.306,7205.774978,58974000,32923,1928/11/11,2018/12/31,0,98.94625092,435.0220354,591.78022,612.6195017,0.96598332,0.735107428,0.800989011,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_58960000.csv,1,1,1,1,1.769466432,0.003163329,0.138591304,0.0276453,0.739558002,,4.51052318,32923,1980/1/1,2018/12/31,14245,92.50741243,0,32894,99.00158758,0.000880843,14227,92.58400358,0.001263601,1928/11/11,2018/12/31,1980/1/1,2018/12/31,SES,12.07692308,1.032967033,TRUE,TRUE,equatorial,7169.306
59181000,CAMELS-BR_59181000,correntezas_-_nova,-42.3958,-22.5431,304.254711,South America,A,-22.52263182,-42.49525856,413.3633,414.6317861,0,13101,1982/11/16,2018/9/30,0.000152637,18.14578078,1374.312465,1386.610375,1361.453037,1.0184783,0.991130955,0.961538462,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_59181000.csv,1,1,1,1,4.08497334,0.005700914,0.100163597,0.063983562,,,0.5544542,13101,1982/11/16,2018/9/30,13101,18.14578078,0.000152637,13005,18.23231534,0.007479203,13005,18.23231534,0.007479203,1982/11/16,2018/9/30,1982/11/16,2018/9/30,SES,0,0.615384615,TRUE,TRUE,equatorial,413.3633
59240000,CAMELS-BR_59240000,parque_ribeira,-42.735,-22.5897,498.7904916,South America,C,-22.47962999,-42.63598407,297.0584,296.8841671,0,17733,1969/7/30,2018/9/30,0.012639198,9.877865223,1053.42796,1183.817351,1081.732085,1.094372042,0.889856834,1.06,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_59240000.csv,1,1,1,1,4.162466866,0.006276484,0.118251885,0.043106243,,,4.277629364,17733,1980/1/1,2018/9/30,13968,9.831776775,0.013071434,17119,10.08659396,0.046826281,13479,10.04219564,0.047622412,1969/7/30,2018/9/30,1980/1/1,2018/9/30,SES,0,1.4,TRUE,TRUE,warm temperate,297.0584
60010000,CAMELS-BR_60010000,santana_de_patos,-46.5508,-18.8411,954.319009,South America,A,-18.9973694,-46.5293568,2758.934,2761.942157,GRDC_3265810,26004,1941/9/1,2019/2/28,0.081293058,44.94163921,516.355965,1015.605214,906.091864,1.120863408,0.508421932,0.951904762,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_60010000.csv,1,1,1,1,1.359139743,0.007736767,0.64657678,5.95E-09,,,0.486438187,26004,1980/1/1,2019/2/28,14304,44.96947036,0,25903,45.07213334,0.084861332,14293,45.00110802,0.000769016,1941/9/1,2019/2/28,1980/1/1,2019/2/28,NES,0,2.571428571,TRUE,TRUE,equatorial,2758.934
60011000,CAMELS-BR_60011000,patos_de_minas,-46.5394,-18.6017,936.7932175,South America,A,-18.92609573,-46.51120575,3821.475,3822.274698,GRDC_3265810,15662,1975/9/15,2018/11/30,0.007666477,60.97124226,514.5563158,1436.019142,1286.864338,1.115905616,0.358321349,0.946346154,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_60011000.csv,1,1,1,1,1.330927336,0.00740827,0.603610843,4.08E-08,,,0.382202671,15662,1980/1/1,2018/11/30,14093,61.02737829,0.008512734,15605,61.13376592,0.011277957,14057,61.13744036,0.011045448,1975/9/15,2018/11/30,1980/1/1,2018/11/30,NES,0,2.346153846,TRUE,TRUE,equatorial,3821.475
60110000,CAMELS-BR_60110000,abadia_dos_dourados,-47.4064,-18.4911,897.6728992,South America,A,-18.70007378,-47.18695646,1972.576,1973.192942,GRDC_3265810,26567,1944/5/22,2019/2/28,0.027241771,27.88031744,458.6095285,837.5377961,750.5392853,1.115914666,0.547568755,0.949333333,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_60110000.csv,1,1,1,1,1.434423346,0.007513253,0.621964228,1.84E-08,,,0.353389177,26567,1980/1/1,2019/2/28,14151,26.64727019,0.010696309,25701,28.53006275,0.058950606,13832,27.15335849,0.032997763,1944/5/22,2019/2/28,1980/1/1,2019/2/28,NES,0,2.833333333,TRUE,TRUE,equatorial,1972.576
60145000,CAMELS-BR_60145000,irai_de_minas,-47.4564,-18.9781,1017.032167,South America,A,-18.95574037,-47.37053405,86.2637,86.25813844,GRDC_3265810,24032,1952/10/12,2019/2/28,0.008826198,1.652020098,611.5590086,1002.442407,861.6304665,1.163424978,0.610068972,0.98,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_60145000.csv,1,1,1,1,1.384632455,0.009410764,0.557112268,2.64E-07,,,2.55487714,24032,1980/1/1,2019/2/28,14110,1.773908646,0.01356264,19747,1.703697625,0.18555638,12175,1.80185306,0.148839485,1952/10/12,2019/2/28,1980/1/1,2019/2/28,NES,0,4,TRUE,TRUE,equatorial,86.2637
60220000,CAMELS-BR_60220000,desemboque,-47.0172,-20.0139,1156.151304,South America,C,-20.01495104,-46.80350265,1083.348,1084.96676,GRDC_3265810,23126,1955/10/8,2019/1/31,4.32E-05,27.86598033,815.2597297,1074.313004,830.8231241,1.293070658,0.75886611,1.080555556,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_60220000.csv,1,1,1,1,1.12319581,0.001624915,0.095885975,0.070265644,,,2.092165282,23126,1980/1/1,2019/1/31,14275,28.25312932,7.00E-05,21808,28.86896987,0.057032905,13437,29.30794887,0.058769964,1955/10/8,2019/1/31,1980/1/1,2019/1/31,SES,0,0,TRUE,TRUE,warm temperate,1083.348
60250000,CAMELS-BR_60250000,fazenda_sao_mateus,-46.57,-19.5175,1059.337387,South America,C,-19.73829283,-46.58213775,1299.959,1300.41078,GRDC_3265810,25705,1948/9/11,2019/2/28,0.001282151,29.00154577,707.0199276,926.0340487,777.2532356,1.191418712,0.763492367,1.004583333,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_60250000.csv,1,1,1,1,1.258434195,0.008187747,0.682701647,9.79E-10,,,1.597373839,25705,1980/1/1,2019/2/28,14304,28.86760871,0,25381,29.20286837,0.013870542,14229,28.94180638,0.005243289,1948/9/11,2019/2/28,1980/1/1,2019/2/28,NES,0,0.041666667,TRUE,TRUE,warm temperate,1299.959
60265000,CAMELS-BR_60265000,ibia,-46.5419,-19.475,1051.299577,South America,A,-19.58961474,-46.30748246,1355.314,1354.667206,GRDC_3265810,24757,1946/6/10,2019/2/28,0.06795422,27.33448051,643.9001433,976.4143539,819.1578587,1.191973371,0.659453787,0.963636364,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_60265000.csv,1,1,1,1,1.395085435,0.007757745,0.648115614,5.53E-09,,,0.772069018,24757,1980/1/1,2019/2/28,14283,26.71732913,0.001468121,24527,27.48695324,0.076613207,14063,26.96176349,0.016848434,1946/6/10,2019/2/28,1980/1/1,2019/2/28,NES,0,0.363636364,TRUE,TRUE,equatorial,1355.314
60435000,CAMELS-BR_60435000,descoberto_-_chacara_89,-48.2347,-15.7075,1147.933406,South America,A,-15.66029779,-48.21030639,107.5587,107.7377445,GRDC_3265810,14554,1978/5/12,2018/4/30,0.003082403,2.125945238,622.6962547,1495.87866,1417.017258,1.055653099,0.416274576,0.972,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_60435000.csv,1,1,1,1,0.960544425,0.003180547,0.271318528,0.00133591,0.002738278,,0,14554,1980/1/1,2018/4/30,13955,2.102891652,0.003214286,12288,2.254172933,0.158298514,11735,2.232054197,0.161785714,1978/5/12,2018/4/30,1980/1/1,2018/4/30,NES,0,0.8,TRUE,TRUE,equatorial,107.5587
60478500,CAMELS-BR_60478500,gama_-_base_aerea,-47.8961,-15.8706,1106.974577,South America,A,-15.92919374,-47.9253664,136.8551,136.6027057,GRDC_3265810,16151,1971/1/12,2018/5/31,0.066793783,2.845737478,640.6826869,1407.074553,1290.89432,1.089999802,0.455329595,1.037142857,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_60478500.csv,1,1,1,1,0.852578463,0.002719827,0.307407778,0.000548024,5.82E-05,,8.940968338,16151,1980/1/1,2018/5/31,13393,2.43728276,0.045470743,13773,3.026609308,0.204194834,11151,2.585607928,0.205259782,1971/1/12,2018/5/31,1980/1/1,2018/5/31,NES,0,1.428571429,TRUE,TRUE,equatorial,136.8551
60615000,CAMELS-BR_60615000,fazenda_cachoeira,-48.7806,-18.6983,826.7672856,South America,A,-18.76640523,-48.67441331,193.6525,194.0046057,GRDC_3265810,24456,1949/5/1,2019/1/31,0.040113039,2.794747219,456.4415013,941.0836213,876.6875132,1.07345389,0.485016943,0.8225,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_60615000.csv,1,1,1,1,1.292727134,0.005768243,0.396813747,5.02E-05,,,3.939565117,24456,1980/1/1,2019/1/31,14200,3.175931408,0.00532362,20746,2.98160214,0.185728864,13038,3.266212609,0.086718969,1949/5/1,2019/1/31,1980/1/1,2019/1/31,NES,0,1.625,TRUE,TRUE,equatorial,193.6525
60635000,CAMELS-BR_60635000,inhumas,-49.4942,-16.3464,881.7795774,South America,A,-16.2360982,-49.53058488,526.2377,527.0758839,GRDC_3265810,25041,1947/11/29,2017/5/31,0.013629023,6.709020446,404.3214594,1017.995936,876.3722286,1.161602231,0.397173942,1.019375,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_60635000.csv,1,1,1,1,1.844160767,-0.000892802,0.008146219,0.606115355,,,4.096460752,25041,1980/1/1,2017/5/31,13666,7.257631641,0,23394,7.00480837,0.078504747,13131,7.432625619,0.039148251,1947/11/29,2017/5/31,1980/1/1,2017/5/31,NES,0,1.5625,TRUE,TRUE,equatorial,526.2377
60640000,CAMELS-BR_60640000,montante_de_goiania,-49.2797,-16.6136,849.4282296,South America,A,-16.34685277,-49.38126443,1723.493,1728.104861,GRDC_3265810,15565,1975/6/13,2018/2/28,0.002371491,22.27581651,423.607053,1561.427307,1361.316434,1.146998059,0.271294764,0.977419355,Group-Camels,F:/0000Data/Global_StreamFlow_V1-4/Merge_Data/Data_Daily/CAMELS-BR_60640000.csv,1,1,1,1,1.697822239,-0.000575511,0.004987501,0.686847275,,,1.352364257,15565,1980/1/1,2018/2/28,13902,22.29587362,0.002654423,15425,22.42745627,0.011344699,13782,22.44596459,0.011263362,1975/6/13,2018/2/28,1980/1/1,2018/2/28,NES,0,1.935483871,TRUE,TRUE,equatorial,1723.493
