Name,exp,if_regulated,Dams_Year_Min,Dams_Year_Max,Alpha,Thelta,m,Am_25,D0,kQ,kA,S_sls,fER0,VPDmin,VPDmax,hc,Ts,CFMAX,CFR,CWH,BETA,LP,FC,PERC,K0,K1,K2,UZL,MAXBAS
CAMELS-BR_15700000,SimulationRaw,0,1925,2017,0.044574605,0.007167559,24.30192343,43.74576715,1.673813072,0.239344833,0.894250425,0.112954027,0.106885943,1.328431988,3.942608307,9.071214324,-2.493264505,0.78931638,0.128200057,0.439597244,1.041247511,0.817790206,1026.882974,39.81455764,1.616007423,0.027809428,0.02189605,291.0739983,1.377640121
CAMELS-BR_15800000,SimulationRaw,0,,,0.032808076,0.065762544,18.16963251,26.00246348,1.668287551,0.123778184,0.871306883,0.138935619,0.112133571,0.845391639,5.945405795,9.826910384,-3.775616013,7.086038438,0.152846014,0.349158598,1.443052969,0.479387801,1748.028123,74.06776074,1.260413919,0.040341246,0.045302466,209.2187508,1.941660586
CAMELS-BR_17050001,SimulationRaw,0,1917,2017,0.038883795,0.023298752,7.54876413,27.60641006,0.679031245,0.770919437,0.83407979,0.028899481,0.132969602,0.814274484,5.633353565,9.600800565,-3.481759471,19.06877034,0.453335644,0.74375269,4.851761841,0.918366834,1573.123111,4.467024284,1.106445452,0.021465304,0.020937885,65.95236011,1.208203583
CAMELS-BR_17090000,SimulationRaw,0,,,0.046706663,0.043754911,16.08428859,30.87612797,1.562353206,0.426653639,0.831991105,0.138241854,0.117736102,1.485820012,4.907926455,9.543213771,0.324672262,16.33867048,0.928200043,0.423609044,3.859305331,0.306212022,1241.996891,89.76765455,1.608191508,0.331169301,0.032531485,240.2590995,1.025489491
CAMELS-BR_17350000,SimulationRaw,0,,,0.046259184,0.020002753,25.27933077,14.57973774,1.20765778,0.293085074,0.825142991,0.064150968,0.058884164,1.467576601,6.056541066,6.957832848,4.202977062,3.055118743,0.918479318,0.658308586,2.657003679,0.824871801,1189.555057,37.56601234,0.552668235,0.312197986,0.027425284,116.1257999,1.806721359
CAMELS-BR_18200000,SimulationRaw,0,,,0.031087077,0.053697584,19.35800822,4.97696574,0.972066861,0.371382327,0.810483406,0.143667694,0.153424592,0.790061029,5.559230624,8.81422328,-3.315956317,7.417481255,0.822977307,0.105868754,4.131466827,0.422090073,1515.936036,66.32392027,0.558017035,0.274332873,0.062077322,252.924807,1.199845582
CAMELS-BR_19150000,SimulationRaw,0,,,0.037738879,0.054380199,10.03430367,17.51759913,1.07754696,0.497332099,0.832520418,0.159699979,0.156896537,1.244258742,6.343869405,9.60477549,0.926081852,15.12962017,0.018762971,0.51969961,1.409159498,0.621465292,1964.087869,69.75149623,0.98721634,0.028119052,0.047324773,251.1660772,1.439174746
CAMELS-BR_20200000,SimulationRaw,0,,,0.032674156,0.048070375,14.92935086,12.9347391,0.937034683,0.177948848,0.711138083,0.111828779,0.126491575,1.481635458,5.448124561,0.445582168,-1.176414426,12.74059544,0.152953476,0.668931131,1.193803996,0.588210384,1801.922143,86.75810786,0.109079738,0.087489557,0.020203802,96.06396367,1.13365354
CAMELS-BR_20250000,SimulationRaw,0,,,0.034860479,0.062449244,11.68198766,37.48728927,1.423009561,0.40355724,0.721009457,0.122133466,0.155583764,0.982445727,6.195777257,4.875837605,-0.259431362,11.28310712,0.347137222,0.4097435,1.540067565,0.615913246,1007.558818,0.24017607,0.378362038,0.011695904,0.030393192,160.2612207,1.154133252
CAMELS-BR_21500000,SimulationRaw,0,2006,2009,0.010294677,0.05601432,15.5061253,39.4858489,1.706417492,0.983900165,0.86281742,0.031000147,0.120062521,0.96238016,6.014502062,9.942580417,4.940933798,10.93217562,0.040855754,0.407015396,1.719381142,0.38743796,1959.686445,21.65086783,0.781739044,0.114317268,0.021975251,253.2741002,1.167129981
CAMELS-BR_21750000,SimulationRaw,0,,,0.001270621,0.056837892,16.4253771,31.75447755,1.756179987,0.986518508,0.831641517,0.144327113,0.048090681,1.107465997,4.229422873,8.945473088,-3.204601747,4.370873208,0.110134775,0.687090297,0.383237175,0.851056978,1590.601343,96.2425077,0.12199524,0.012543877,0.020670419,67.53313903,1.171644385
CAMELS-BR_22680000,SimulationRaw,0,,,0.036738475,0.059622396,14.18414796,20.7902404,0.928055313,0.968578546,0.684752829,0.162785526,0.132681629,0.682106445,3.660577198,9.114122203,3.454554586,18.82261148,0.298124534,0.151565857,0.694996348,0.359451127,1712.394672,5.712861262,1.669320272,0.083622624,0.020167002,69.03005413,1.403506139
CAMELS-BR_22700000,SimulationRaw,0,,,0.019682122,0.046427795,22.60298632,16.70331412,0.589877495,0.855119961,0.722849101,0.171304718,0.136334273,0.839299211,4.150714644,8.352103838,-4.985854865,10.5932777,0.910554887,0.205826591,0.71546619,0.352579294,1901.933531,4.451275556,0.230644166,0.056326222,0.022508786,31.1258038,1.404744226
CAMELS-BR_22900000,SimulationRaw,0,1982,1995,0.011792469,0.053022098,23.12603031,21.26021801,1.270373433,0.800484742,0.740601461,0.153884914,0.067483136,0.669878089,3.710646473,8.739441747,1.507146285,11.44095829,0.526273085,0.258108615,1.143570497,0.570093397,1971.375008,49.04756076,0.172680856,0.105868095,0.020329733,110.8045458,1.37088955
CAMELS-BR_23150000,SimulationRaw,0,,,0.005657433,0.015136917,25.15241512,28.11336448,1.319550983,0.982771805,0.761921644,0.062253296,0.093289062,1.404989043,4.962816868,2.899268557,-4.238829149,1.593789063,0.482009312,0.233384971,1.928668447,0.665526223,1967.610412,6.708091147,0.358213996,0.071701255,0.020409179,292.2359624,1.229853439
CAMELS-BR_23220000,SimulationRaw,0,,,0.043936619,0.036374668,22.06111907,11.51808838,0.872726164,0.65351688,0.685206106,0.123469212,0.149986411,0.799848405,3.652708748,1.841758697,3.75970873,7.950852088,0.065648743,0.783226543,1.251425668,0.54038068,1990.682345,88.94579268,1.970557086,0.05697269,0.020692626,217.2727756,1.331545129
CAMELS-BR_23230000,SimulationRaw,0,,,0.01370999,0.03302751,20.07010766,12.90847573,1.082370865,0.616691872,0.761433514,0.10629572,0.03691067,0.741114175,3.562848951,2.894663547,4.945131599,13.32011148,0.316525652,0.447029613,1.173722954,0.710901621,1791.995308,29.42996575,1.660117522,0.090790791,0.023660037,91.25359886,1.342403074
CAMELS-BR_23250000,SimulationRaw,0,,,0.038227322,0.063962241,15.82621262,3.223140744,1.173894975,0.171948089,0.811443004,0.112344808,0.114654322,0.749567565,3.853331622,9.461019868,-0.121951477,13.98075743,0.698411489,0.256266574,0.834229992,0.325838944,1952.101333,44.09241601,0.096579953,0.063290408,0.020214545,214.478205,1.346846617
CAMELS-BR_24050000,SimulationRaw,0,,,0.033607667,0.062988908,14.50790956,38.56445385,0.778234777,0.102504267,0.684667223,0.148234139,0.155955873,0.87513027,5.695844607,9.713607215,-3.810654964,3.984098085,0.692557038,0.735428379,0.831742879,0.489438102,1933.871988,13.81023562,1.893999229,0.059463206,0.021577114,105.8550297,1.091951724
CAMELS-BR_24200000,SimulationRaw,0,,,0.017162147,0.03077594,22.91068046,29.79418545,1.274123871,0.893227819,0.69491156,0.066162109,0.076071719,1.410394761,5.677180482,8.553716495,-2.681372132,17.44263807,0.241106417,0.506433839,0.779418686,0.660697111,1800.128727,18.54900012,0.671195826,0.093644862,0.021180556,170.2927658,1.383681544
CAMELS-BR_24500000,SimulationRaw,0,,,0.027177037,0.039277015,11.68772506,19.67444462,1.885316594,0.254153938,0.792307315,0.083409736,0.128347482,0.7772789,6.0796527,2.648446022,1.774086245,2.664120353,0.179346517,0.089056838,0.783948999,0.840737559,1831.801707,8.235911249,0.418628245,0.055423478,0.02031334,24.52581475,1.366627525
CAMELS-BR_24700000,SimulationRaw,0,,,0.041232229,0.023519462,11.39958281,8.476813559,1.696705731,0.518334742,0.893908595,0.005364265,0.122374459,1.252770657,6.461692104,4.331695814,-3.306123936,10.84266895,0.929205537,0.399801207,1.224215691,0.64174666,1933.941484,26.29112724,1.486809651,0.117596243,0.02072401,128.7602474,1.373360194
CAMELS-BR_24750000,SimulationRaw,0,2006,2006,0.018152913,0.033829589,17.78084153,22.30142769,1.913067204,0.781501418,0.804291391,0.029277281,0.019528875,1.371855151,5.615643524,3.109425042,-2.301947935,6.423086871,0.029081447,0.154809494,1.315522973,0.830137958,1341.601599,6.398117137,0.615795056,0.165152039,0.020348275,226.8458683,1.498369233
CAMELS-BR_24780000,SimulationRaw,0,2006,2006,0.047046217,0.017989381,16.26234314,23.69722232,0.945201287,0.479604389,0.893917854,0.158379974,0.065995447,1.490507197,6.411791814,8.76240095,-4.625560039,18.35956373,0.746374261,0.726584499,2.033456804,0.88505771,963.6726381,12.12141798,1.204251791,0.381480095,0.020568316,182.4204744,1.065999075
CAMELS-BR_24800000,SimulationRaw,0,2006,2006,0.017023345,0.061767392,15.24804876,24.13157519,1.925784602,0.644596957,0.870898541,0.027970866,0.079846001,1.470335252,6.10475351,2.79941939,0.68153909,12.09971362,0.219368021,0.381581024,1.841529503,0.939265989,1971.392972,7.275403485,0.604323593,0.15611566,0.022099332,216.1747029,1.242950317
CAMELS-BR_24850000,SimulationRaw,0,2006,2006,0.036099344,0.040577642,25.63849938,20.40547064,1.38550429,0.541624723,0.868899153,0.104669065,0.079940237,1.340381316,5.627452659,3.656994277,1.97929648,13.05296046,0.965234272,0.759657307,0.799493359,0.621654106,1942.356402,3.729318319,0.485910592,0.054411348,0.020429302,246.3674166,1.196023782
CAMELS-BR_24900000,SimulationRaw,0,,,0.038842177,0.046169923,6.843564073,44.42338225,1.626669726,0.880657142,0.783708941,0.115874773,0.124733838,0.808032772,6.418901089,0.309995385,2.179827744,6.221403454,0.98740888,0.370703704,1.018152096,0.442229598,1982.593627,16.47592449,1.900599554,0.083141642,0.02,44.53239125,1.084231683
CAMELS-BR_24950000,SimulationRaw,0,,,0.041567947,0.030330948,24.63615556,14.26698677,1.300729281,0.991451102,0.880539319,0.113635009,0.015025947,0.675483922,6.394231166,5.558374089,0.126411759,17.65226334,0.310138823,0.156836597,1.586830709,0.902797447,1964.275485,11.98236113,1.945238855,0.081428494,0.020890744,140.030531,1.225932161
CAMELS-BR_25130000,SimulationRaw,0,,,0.028828851,0.039547729,24.06397907,31.70771362,1.897079721,0.512484391,0.696232487,0.129908616,0.11210351,0.866139024,3.513862463,1.131854384,1.971006238,9.579163941,0.496492184,0.562426791,2.066880232,0.625486325,1134.646384,6.349262502,1.932511656,0.424970557,0.020163,55.92173957,1.818585828
CAMELS-BR_25200000,SimulationRaw,0,2006,2006,0.021018229,0.021050911,14.72289034,31.20577262,1.986156891,0.917304394,0.741295935,0.053427986,0.131870714,1.209838606,6.396111115,9.534503326,1.200212735,14.31243007,0.298304933,0.18008961,1.223493312,0.57342734,1928.057969,13.17294136,0.526941499,0.053036704,0.022183153,151.9974863,1.261091682
CAMELS-BR_25700000,SimulationRaw,0,2006,2006,0.027633619,0.052838737,15.59900288,24.28338323,1.546817693,0.115550845,0.77187946,0.096685904,0.144758592,1.456316425,6.107860079,8.639944515,2.815437663,10.3864527,0.306363724,0.056718981,1.385966392,0.842446797,1934.796268,18.32869578,0.156681514,0.052704518,0.020564698,134.0262996,1.240590455
CAMELS-BR_25950000,SimulationRaw,0,2006,2006,0.044887765,0.012599926,24.09884131,24.20702816,1.325839321,0.308151827,0.703162038,0.143449969,0.131274938,0.668050421,6.321287384,9.641413057,-3.066936863,6.02773377,0.630530926,0.782227193,1.297934261,0.631354138,1939.705917,77.10220501,1.517188422,0.025961114,0.020188407,70.97356102,1.119448248
CAMELS-BR_26050000,SimulationRaw,0,,,0.031324895,0.041026416,16.54542229,31.97610669,1.570421709,0.108975851,0.718016089,0.104133598,0.149291045,0.797151717,5.312795222,9.126807884,4.024116015,9.736913393,0.307456911,0.288449626,1.13207489,0.607228796,1945.480922,74.50899787,0.680588253,0.037272149,0.020014114,36.70310022,1.017658347
CAMELS-BR_26100000,SimulationRaw,0,2008,2008,0.043628419,0.007637123,21.81159195,44.35322992,1.247654541,0.216870533,0.706307669,0.169955347,0.14342976,1.31347431,5.651997566,9.273029079,-4.561672319,11.91535251,0.740213285,0.622298504,1.461338872,0.550476166,1978.973568,30.04605764,1.025719055,0.035594682,0.020861928,226.3700842,1.397561987
CAMELS-BR_26200000,SimulationRaw,0,2008,2008,0.038788406,0.037227641,12.31174358,20.47293424,0.822745767,0.118640393,0.782863696,0.155592106,0.13668927,1.006473711,4.702214379,5.878052753,-2.66963048,19.8649115,0.1885059,0.560425193,1.125884438,0.472965515,1945.344724,68.75376194,1.97306644,0.053193412,0.020346641,295.6717709,1.039292061
CAMELS-BR_26300000,SimulationRaw,0,2008,2008,0.021505859,0.068260734,23.47094843,24.8186964,1.417831273,0.367808721,0.722118891,0.173933451,0.142944641,0.839795672,6.45465485,9.264670306,-0.258575835,1.11746998,0.576465556,0.735053118,1.241083666,0.716686186,1997.047667,95.37284833,0.216707241,0.064312771,0.020843766,110.9763661,1.035479263
CAMELS-BR_26350000,SimulationRaw,0,2006,2008,0.029573742,0.052952384,22.09809574,11.42658694,1.702020784,0.57313841,0.701262775,0.005405085,0.140060362,1.399295534,5.815781889,5.816603276,3.429522764,0.537164669,0.066464435,0.153190761,2.283592619,0.976548233,1959.433648,23.23352713,1.387982987,0.015319635,0.020121169,39.32097721,1.008714026
CAMELS-BR_26720000,SimulationRaw,0,,,0.042047285,0.022080105,20.24437142,39.15685575,0.917525708,0.490782891,0.702772494,0.147861905,0.15560482,1.246318196,5.197894869,5.175000103,0.972280198,3.122052314,0.618009144,0.058550216,5.895792375,0.836224856,1396.170993,2.524160737,1.864419881,0.098174025,0.032894227,230.8343534,1.200426722
CAMELS-BR_27500000,SimulationRaw,0,2006,2008,0.016899645,0.056441871,20.58368793,42.87246871,1.123784076,0.881250582,0.714837589,0.092612798,0.058283101,1.309799553,5.44005354,6.257358693,-0.202258526,0.122074383,0.966103242,0.689452892,2.407720565,0.906436393,1967.202137,34.02411356,0.7060428,0.014034949,0.022088562,74.78983979,1.460507776
CAMELS-BR_27550000,SimulationRaw,0,,,0.020342598,0.053593684,21.82680675,36.67109772,1.447640783,0.912450993,0.703195409,0.173308704,0.002953499,1.293266,4.331111391,7.601648049,-1.83229174,17.74815902,0.503072057,0.5893338,1.852498123,0.738557023,1424.073771,7.052050073,0.830927824,0.249376047,0.024998993,98.06966076,1.950356361
CAMELS-BR_28150000,SimulationRaw,0,,,0.014542054,0.037285079,22.02726748,3.743647862,1.412964207,0.396547224,0.866327479,0.039847958,0.081810481,1.39630545,3.85554739,9.492736304,-2.22542687,8.73159119,0.089170099,0.132257083,2.173671183,0.915074662,1238.560948,94.7271585,0.650772156,0.106090191,0.024332621,60.09867372,1.374848939
CAMELS-BR_28300000,SimulationRaw,0,2006,2008,0.014858899,0.020090206,22.59782028,34.36184605,1.932105253,0.845257983,0.888121129,0.077744894,0.040399848,1.490023617,6.090848821,9.787195525,-0.55294119,8.163021415,0.671438402,0.137594784,1.456367531,0.570247163,1292.616457,81.34069754,0.935951874,0.037613461,0.021208453,193.1554292,1.223337018
CAMELS-BR_28850000,SimulationRaw,0,2006,2008,0.034895267,0.011733902,15.89585347,16.3952374,1.986494862,0.951398759,0.791302187,0.005983033,0.145912522,1.459788875,6.441297374,9.943371293,-1.667167896,8.374223048,0.137644465,0.676634325,4.163628699,0.909426435,1668.412563,46.16536465,0.986709492,0.05364163,0.021075343,289.0774564,1.385892959
CAMELS-BR_29100000,SimulationRaw,0,,,0.017965807,0.022290027,22.81379879,5.162490555,1.765838647,0.277915578,0.834131196,0.059412558,0.150274724,0.938017769,5.298748422,9.619277148,0.627761625,3.261813323,0.827932597,0.111538511,2.498289835,0.716468115,1188.568049,9.700646006,1.949284292,0.051752635,0.052673785,270.4725471,1.157631118
CAMELS-BR_30400000,SimulationRaw,0,,,0.022634313,0.014797279,24.51640405,35.9376597,1.232990262,0.439137865,0.831714044,0.152136952,0.149895521,1.390013637,5.87057636,7.611433795,1.480531486,17.72553762,0.811829187,0.36051702,0.849350064,0.327824889,1767.290663,5.794377335,0.565129331,0.074293009,0.056018151,147.9395756,1.984084091
CAMELS-BR_31490000,SimulationRaw,0,,,0.023244942,0.047825275,20.10746364,22.77840764,1.55859505,0.579090429,0.819201272,0.143579077,0.006809548,1.098773249,6.261230919,9.065599802,2.619516969,13.8344381,0.112162055,0.331129466,1.053924994,0.91221613,1790.142011,98.37510041,1.498647195,0.074056344,0.025013934,87.25299826,1.037449118
CAMELS-BR_31520000,SimulationRaw,0,,,0.00852661,0.050655093,25.52584185,20.77599811,0.872443847,0.235698132,0.863512711,0.014671761,0.059642403,0.809138733,4.483824604,8.532059393,-0.837119235,1.302398226,0.144739004,0.23552228,1.24025647,0.867866411,1406.234569,37.12546699,0.074877312,0.052019802,0.027951434,20.01940173,1.477814042
CAMELS-BR_31680000,SimulationRaw,0,,,0.028561559,0.049831294,8.099769176,18.20594709,0.719672884,0.680533501,0.880678973,0.172371131,0.132048478,0.73255512,4.911944956,0.425961189,-3.861416878,2.821475948,0.333018762,0.580699441,1.371000917,0.332599995,1933.658485,89.97596406,1.668402061,0.074567076,0.020658665,192.6200862,1.34254831
CAMELS-BR_31700000,SimulationRaw,0,,,0.045600647,0.063561279,16.34495525,2.183734365,0.803792629,0.145660753,0.681952659,0.173655473,0.15535596,0.756872655,3.675137839,8.324278373,-0.239357805,12.56653225,0.762553715,0.111971261,1.110806496,0.302444005,1991.840008,35.91585978,1.722499571,0.028299027,0.020050274,218.4295188,1.317235363
CAMELS-BR_32550000,SimulationRaw,0,,,0.044612732,0.012944225,6.506604273,37.77634253,1.008172914,0.82016817,0.809089962,0.153611769,0.151578052,1.254819771,4.645484752,0.164090748,-4.027351984,16.04686784,0.924785926,0.671522346,1.233203508,0.310621198,1980.971761,33.97392018,1.783203238,0.032461884,0.020120096,217.2500178,1.208054634
CAMELS-BR_32620000,SimulationRaw,0,,,0.033555112,0.056447526,11.47652023,15.48455952,0.791725298,0.793442026,0.836420874,0.170422525,0.157732594,0.659832928,4.53736679,9.556149159,-2.164683335,0.144486861,0.859525812,0.519400617,1.275878857,0.398873257,1997.264004,62.44711759,0.825477972,0.024096078,0.021923534,167.6608529,1.318817375
CAMELS-BR_32830000,SimulationRaw,0,,,0.017234251,0.010172316,17.06529605,24.46282571,1.346684879,0.311603246,0.77603582,0.16531865,0.028596433,1.147143246,4.920003952,6.043343053,3.585197342,0.262699086,0.86641387,0.16475357,5.080318132,0.824826927,1840.679822,64.80116603,1.774783388,0.032042699,0.068248975,299.2754645,1.244926994
CAMELS-BR_33025000,SimulationRaw,0,,,0.0439974,0.05691423,22.69185585,20.68023455,0.754885619,0.670865977,0.701617741,0.163525555,0.15653287,0.767980719,5.660992329,5.333366021,-1.289081944,11.53433935,0.24729656,0.0533322,2.621439379,0.516414805,1980.476458,12.91890258,1.360309472,0.051520238,0.021735527,63.31236384,1.445462921
CAMELS-BR_33170000,SimulationRaw,0,,,0.040792366,0.047167794,22.43835607,24.14397938,0.745075095,0.822383796,0.721432172,0.16091001,0.141309495,0.693738211,3.606546177,9.459035737,4.278532771,16.16004153,0.225531505,0.607391537,2.451068676,0.432180423,1936.100662,74.76920536,1.394110035,0.29218794,0.020155129,199.9609637,1.045395155
CAMELS-BR_33190000,SimulationRaw,0,,,0.037310235,0.034299234,23.27451987,39.08558516,1.316165771,0.606282498,0.745111412,0.169497088,0.157613245,1.286403496,5.950569186,7.701402451,3.784655952,6.283703124,0.405748646,0.671587173,1.858037369,0.498472791,1990.126631,70.96842528,1.465551438,0.170318981,0.020282122,234.1711521,1.207684511
CAMELS-BR_33205000,SimulationRaw,0,,,0.044508719,0.043713776,10.92394698,15.30331448,0.915886715,0.141102065,0.719073096,0.169733333,0.135428185,0.944159008,5.763812766,9.698913035,-4.981788299,18.73489341,0.869689859,0.428803735,1.577840743,0.603405718,1940.687976,48.60231351,0.547939702,0.043037754,0.021549811,256.0419246,1.037562444
CAMELS-BR_33250000,SimulationRaw,0,,,0.047027753,0.06649249,22.81973095,14.81175316,1.315483341,0.159760647,0.697843919,0.142043587,0.153413925,0.972442993,4.294278938,9.961424952,2.550402248,18.34668011,0.374659165,0.661456821,2.428327796,0.592716635,1944.590953,44.68712643,0.606844614,0.036271034,0.021379355,193.2067634,1.067828081
CAMELS-BR_33260000,SimulationRaw,0,,,0.043011148,0.061669329,25.30076115,25.48198082,0.511365,0.134445139,0.766784802,0.147993064,0.146093142,0.871927645,3.96297292,9.768834944,0.600872708,3.686227456,0.517293809,0.510556508,1.901440476,0.366602432,1981.326617,71.56091156,1.142488147,0.047722104,0.020577839,63.99876189,1.050553042
CAMELS-BR_33321000,SimulationRaw,0,,,0.032257694,0.048025031,11.88973947,38.10120185,0.704484678,0.527602543,0.812648698,0.156662521,0.028217319,0.877018025,4.419224896,8.905583395,-1.210555488,3.666180359,0.074647448,0.495602059,3.824522042,0.597105945,1934.504975,25.37158195,1.008964584,0.350238528,0.021216315,243.7191879,2.264223903
CAMELS-BR_33330000,SimulationRaw,0,,,0.03088343,0.024068158,9.807404309,35.10798414,0.817439848,0.125581561,0.706178151,0.059869607,0.067443722,0.970174494,4.192952425,9.211290817,0.592716476,13.97828023,0.121573775,0.041178305,4.937494083,0.377001859,1817.318474,7.052929466,0.369112852,0.115190149,0.0279981,260.7764958,1.200601638
CAMELS-BR_33450000,SimulationRaw,0,,,0.044233477,0.065380792,25.23817736,46.32200983,1.78660664,0.107386581,0.82836042,0.125492276,0.153038717,1.234832176,3.517687523,9.839988619,-0.789114088,18.2943063,0.993043491,0.460503916,4.944462615,0.306095487,1995.206095,34.23487404,0.754777445,0.129174278,0.02039044,226.0329371,1.288166838
CAMELS-BR_33460000,SimulationRaw,0,,,0.043114204,0.066624085,25.40904568,45.22609911,1.994997223,0.166163183,0.717877963,0.158331731,0.154843393,0.749000996,4.382196508,9.806997499,-0.957721817,18.63315016,0.390555661,0.469358727,5.571611623,0.336865105,1948.465865,5.844582449,0.366786765,0.022736259,0.021760584,197.7707668,1.173338798
CAMELS-BR_33480000,SimulationRaw,0,,,0.045068191,0.066427915,24.87260219,44.17580473,1.802706794,0.133140644,0.729698341,0.157690881,0.156174901,0.956977703,4.316440123,9.269316441,-1.324357661,13.29269392,0.602356931,0.737938998,3.048235939,0.407178984,1960.678515,50.87121248,1.666505506,0.083400376,0.020770017,186.5692173,1.40171592
CAMELS-BR_33520000,SimulationRaw,0,,,0.042629488,0.030455008,15.76720023,24.12362468,1.712101201,0.264754887,0.751174242,0.149816835,0.126126965,0.828493483,4.824595279,5.957365861,-0.058121215,18.50644194,0.027726794,0.784496666,3.537018315,0.321571821,1871.228215,63.67839352,0.097840361,0.093801692,0.021238485,138.2925632,1.739141134
CAMELS-BR_33530000,SimulationRaw,0,,,0.04528926,0.06651084,25.67748008,41.84239929,1.987617554,0.22852195,0.682072159,0.172063762,0.1375432,1.378691152,3.685363682,9.669885469,4.070639302,8.275287814,0.311739833,0.562561102,3.623117639,0.47767072,1985.831517,71.91179648,0.406358768,0.107111202,0.020688605,108.6239833,1.445443317
CAMELS-BR_33550000,SimulationRaw,0,,,0.047476791,0.061011554,25.61387793,43.71800252,1.617071029,0.166855352,0.712443525,0.154403373,0.149122777,1.033278656,4.747992103,9.995025623,1.651679686,15.36939099,0.256370959,0.342929461,2.719894066,0.391300767,1975.582159,27.28559161,0.440654865,0.137538206,0.022228086,195.8840904,1.068881134
CAMELS-BR_33620000,SimulationRaw,0,,,0.042633872,0.065502649,18.23281382,37.47951302,0.56981262,0.868312176,0.690191556,0.025495885,0.142935972,0.96467992,4.008033615,7.870990962,2.875939434,13.36272388,0.390407157,0.120506966,3.482293362,0.409809409,1395.755968,0.497130589,0.852972754,0.163603574,0.039688323,259.797159,1.345184061
CAMELS-BR_33630000,SimulationRaw,0,,,0.041882077,0.031344161,20.69827872,17.33712638,0.534973291,0.655240826,0.785426755,0.171947077,0.157278799,0.883046004,4.23471497,8.919786964,-3.010271079,12.82927781,0.829306403,0.476454676,2.711078633,0.500762763,1948.918937,30.530171,1.146568684,0.094164676,0.022840809,164.0444619,1.4050522
CAMELS-BR_33680000,SimulationRaw,0,,,0.038857127,0.064499097,15.79550318,11.04306661,0.575522371,0.202903219,0.714187605,0.142331744,0.148765004,0.844836435,6.053010731,8.035688953,-1.202253514,14.32214131,0.946310079,0.778938107,2.242103098,0.563802859,1951.216329,3.894591795,0.755200627,0.131721271,0.020246794,179.8371427,1.456968875
CAMELS-BR_33730000,SimulationRaw,0,,,0.029345807,0.037383509,17.93428271,29.2714448,1.725777884,0.787515538,0.784423565,0.084528492,0.153533615,1.109479317,3.848120282,0.795573954,0.987746399,14.0942224,0.207933237,0.144110451,4.264210126,0.315909624,1701.266144,82.72401683,0.930018665,0.261436267,0.023514929,93.49061863,1.329249434
CAMELS-BR_33760000,SimulationRaw,0,,,0.035496286,0.025142731,24.6006615,26.86558355,1.148008743,0.20722212,0.688539549,0.17306904,0.147644924,0.836648845,3.959553898,9.949846062,-0.04139961,7.827969688,0.967691618,0.608826209,2.594794024,0.628167789,1972.226108,23.67410168,1.276897765,0.057263521,0.020466549,160.0029759,1.207070702
CAMELS-BR_33780000,SimulationRaw,0,,,0.045008961,0.017890032,22.22883884,31.47449387,0.683757592,0.135418169,0.889611369,0.163378691,0.110583709,0.846086563,6.311775599,8.968397001,-1.397282222,6.525853159,0.467128641,0.593982356,2.625767456,0.598118585,1963.424529,1.597199249,1.292309115,0.179516493,0.020356609,271.0319983,1.072401831
CAMELS-BR_34020000,SimulationRaw,0,,,0.029232858,0.054944235,25.10416789,31.97857789,1.929529636,0.998824432,0.701502039,0.128889302,0.105920647,0.77415821,5.167158323,5.187869231,-4.271017462,17.66502112,0.570549155,0.3471667,1.803238501,0.540233201,1989.477893,31.7961807,1.439718664,0.116831165,0.021100338,64.73545029,1.172929472
CAMELS-BR_34060000,SimulationRaw,0,,,0.03840986,0.05268707,23.90010515,37.89905609,1.238269876,0.6990014,0.699549486,0.062527168,0.134106832,0.810032864,3.923132569,8.991308484,-1.869830456,14.63142992,0.232844803,0.391663944,1.548600858,0.436041283,1933.653572,64.73299906,0.176450464,0.087703252,0.021783581,91.29466321,1.473511198
CAMELS-BR_34070000,SimulationRaw,0,,,0.033552113,0.06589929,22.2435775,36.07922041,1.412388374,0.778318748,0.700827319,0.14906274,0.147970209,0.824002652,4.23321153,3.443324859,0.967463574,19.58665882,0.911769771,0.799804918,1.78393062,0.469988927,1889.865973,3.432793457,1.178569537,0.107538636,0.020030656,191.2943567,1.238250844
CAMELS-BR_34090000,SimulationRaw,0,,,0.04265535,0.066108494,25.72722162,36.21303021,1.847661527,0.35230516,0.7390951,0.145637242,0.140070472,0.986481682,5.427650975,9.601681678,-4.236635029,4.111789249,0.351232997,0.416353125,3.042865719,0.451337871,1952.921434,15.07258889,1.403673804,0.087624352,0.020616555,17.84695679,1.314959359
CAMELS-BR_34130000,SimulationRaw,0,,,0.043844386,0.062052179,22.83887847,36.23060931,0.589842547,0.825275062,0.68641439,0.136400634,0.153728197,0.917126418,4.583218685,9.907166901,-4.666980707,16.03084152,0.054700707,0.180732412,1.255971034,0.402536426,1871.931696,18.06726742,1.908045586,0.08220104,0.024672614,160.9360747,1.271813502
CAMELS-BR_34170000,SimulationRaw,0,,,0.036017318,0.01802735,23.79232951,44.29262906,0.57076904,0.382404428,0.771984667,0.161623525,0.149186761,0.761253762,3.622844265,9.636049564,-4.675824679,17.77954853,0.664922748,0.538857445,1.520714632,0.471977821,1966.634919,94.83314661,0.70491408,0.063115614,0.020411096,61.08947375,1.266843609
